time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,entitlement_type,provider_type,number_providers_2,number_providers_34
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,15-hour entitlement,Independent schools,0,1
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,15-hour entitlement,Independent schools,0,9
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,15-hour entitlement,Independent schools,1,5
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,15-hour entitlement,Independent schools,0,1
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",15-hour entitlement,Independent schools,0,3
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,15-hour entitlement,Independent schools,0,1
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,15-hour entitlement,Independent schools,1,8
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,15-hour entitlement,Independent schools,1,4
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,15-hour entitlement,Independent schools,2,10
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,15-hour entitlement,Independent schools,1,2
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,15-hour entitlement,Independent schools,0,1
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,15-hour entitlement,Independent schools,0,1
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,15-hour entitlement,Independent schools,0,0
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,15-hour entitlement,Independent schools,0,1
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,15-hour entitlement,Independent schools,2,10
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,15-hour entitlement,Independent schools,0,2
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,15-hour entitlement,Independent schools,0,5
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,15-hour entitlement,Independent schools,1,2
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,15-hour entitlement,Independent schools,5,26
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,15-hour entitlement,Independent schools,1,7
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,15-hour entitlement,Independent schools,1,3
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,15-hour entitlement,Independent schools,2,14
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,15-hour entitlement,Independent schools,0,0
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,15-hour entitlement,Independent schools,0,3
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,15-hour entitlement,Independent schools,2,8
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,15-hour entitlement,Independent schools,0,0
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,15-hour entitlement,Independent schools,0,3
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,15-hour entitlement,Independent schools,2,9
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E10000002,Buckinghamshire,15-hour entitlement,Independent schools,0,5
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,15-hour entitlement,Independent schools,5,16
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,15-hour entitlement,Independent schools,0,20
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,15-hour entitlement,Independent schools,0,1
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,15-hour entitlement,Independent schools,2,33
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,15-hour entitlement,Independent schools,1,3
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,15-hour entitlement,Independent schools,0,4
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,15-hour entitlement,Independent schools,2,18
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,15-hour entitlement,Independent schools,1,6
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,15-hour entitlement,Independent schools,0,6
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,15-hour entitlement,Independent schools,0,3
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,15-hour entitlement,Independent schools,0,2
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,15-hour entitlement,Independent schools,3,53
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,15-hour entitlement,Independent schools,0,1
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,15-hour entitlement,Independent schools,5,22
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,15-hour entitlement,Independent schools,1,10
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,15-hour entitlement,Independent schools,1,4
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,15-hour entitlement,Independent schools,1,4
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,837,E06000028,Bournemouth,15-hour entitlement,Independent schools,0,0
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",15-hour entitlement,Independent schools,2,9
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,15-hour entitlement,Independent schools,2,6
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,15-hour entitlement,Independent schools,1,15
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,835,E10000009,Dorset,15-hour entitlement,Independent schools,1,8
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,15-hour entitlement,Independent schools,2,13
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,15-hour entitlement,Independent schools,0,0
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,15-hour entitlement,Independent schools,0,4
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,15-hour entitlement,Independent schools,1,2
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,836,E06000029,Poole,15-hour entitlement,Independent schools,0,2
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,15-hour entitlement,Independent schools,1,13
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,15-hour entitlement,Independent schools,0,0
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,15-hour entitlement,Independent schools,0,0
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,15-hour entitlement,Independent schools,0,1
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,15-hour entitlement,Independent schools,1,10
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,15-hour entitlement,Independent schools,0,7
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,15-hour entitlement,Independent schools,0,0
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,15-hour entitlement,Independent schools,12,22
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,15-hour entitlement,Independent schools,0,9
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,15-hour entitlement,Independent schools,2,5
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,15-hour entitlement,Independent schools,0,0
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,15-hour entitlement,Independent schools,0,11
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,15-hour entitlement,Independent schools,1,5
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,15-hour entitlement,Independent schools,0,3
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,15-hour entitlement,Independent schools,0,1
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,15-hour entitlement,Independent schools,0,2
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,15-hour entitlement,Independent schools,0,1
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,15-hour entitlement,Independent schools,2,4
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,15-hour entitlement,Independent schools,1,6
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,15-hour entitlement,Independent schools,0,1
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,15-hour entitlement,Independent schools,3,8
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,15-hour entitlement,Independent schools,0,2
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,15-hour entitlement,Independent schools,0,6
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,15-hour entitlement,Independent schools,1,7
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,15-hour entitlement,Independent schools,2,10
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,15-hour entitlement,Independent schools,0,2
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,15-hour entitlement,Independent schools,0,6
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,15-hour entitlement,Independent schools,1,4
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,15-hour entitlement,Independent schools,0,6
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,15-hour entitlement,Independent schools,0,6
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,15-hour entitlement,Independent schools,0,0
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,15-hour entitlement,Independent schools,0,6
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,15-hour entitlement,Independent schools,0,5
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,15-hour entitlement,Independent schools,0,6
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,15-hour entitlement,Independent schools,1,4
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,15-hour entitlement,Independent schools,0,15
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,15-hour entitlement,Independent schools,0,1
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,15-hour entitlement,Independent schools,0,3
2018,Reporting year,National,E92000001,England,,,,,,15-hour entitlement,Maintained nursery and state-funded primary schools,1514,16057
2018,Reporting year,Regional,E92000001,England,E12000001,North East,,,,15-hour entitlement,Maintained nursery and state-funded primary schools,169,862
2018,Reporting year,Regional,E92000001,England,E12000002,North West,,,,15-hour entitlement,Maintained nursery and state-funded primary schools,268,2443
2018,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,15-hour entitlement,Maintained nursery and state-funded primary schools,150,1716
2018,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,15-hour entitlement,Maintained nursery and state-funded primary schools,95,1526
2018,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,15-hour entitlement,Maintained nursery and state-funded primary schools,163,1733
2018,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,15-hour entitlement,Maintained nursery and state-funded primary schools,120,1876
2018,Reporting year,Regional,E92000001,England,E12000007,London,,,,15-hour entitlement,Maintained nursery and state-funded primary schools,234,1770
2018,Reporting year,Regional,E92000001,England,E12000008,South East,,,,15-hour entitlement,Maintained nursery and state-funded primary schools,161,2345
2018,Reporting year,Regional,E92000001,England,E12000009,South West,,,,15-hour entitlement,Maintained nursery and state-funded primary schools,154,1786
2018,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,15-hour entitlement,Maintained nursery and state-funded primary schools,132,736
2018,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,15-hour entitlement,Maintained nursery and state-funded primary schools,102,1034
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,15-hour entitlement,Maintained nursery and state-funded primary schools,7,29
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,15-hour entitlement,Maintained nursery and state-funded primary schools,45,213
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,15-hour entitlement,Maintained nursery and state-funded primary schools,6,64
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,15-hour entitlement,Maintained nursery and state-funded primary schools,10,30
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,15-hour entitlement,Maintained nursery and state-funded primary schools,9,41
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,15-hour entitlement,Maintained nursery and state-funded primary schools,20,77
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,15-hour entitlement,Maintained nursery and state-funded primary schools,11,55
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,15-hour entitlement,Maintained nursery and state-funded primary schools,11,121
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,15-hour entitlement,Maintained nursery and state-funded primary schools,12,44
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,15-hour entitlement,Maintained nursery and state-funded primary schools,6,45
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,15-hour entitlement,Maintained nursery and state-funded primary schools,5,60
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,15-hour entitlement,Maintained nursery and state-funded primary schools,27,83
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,15-hour entitlement,Maintained nursery and state-funded primary schools,4,55
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,15-hour entitlement,Maintained nursery and state-funded primary schools,3,31
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,15-hour entitlement,Maintained nursery and state-funded primary schools,26,99
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,15-hour entitlement,Maintained nursery and state-funded primary schools,3,64
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,15-hour entitlement,Maintained nursery and state-funded primary schools,19,125
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,15-hour entitlement,Maintained nursery and state-funded primary schools,13,131
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,15-hour entitlement,Maintained nursery and state-funded primary schools,27,252
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,15-hour entitlement,Maintained nursery and state-funded primary schools,3,51
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,15-hour entitlement,Maintained nursery and state-funded primary schools,2,49
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,15-hour entitlement,Maintained nursery and state-funded primary schools,44,497
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,15-hour entitlement,Maintained nursery and state-funded primary schools,32,115
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,15-hour entitlement,Maintained nursery and state-funded primary schools,7,136
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,15-hour entitlement,Maintained nursery and state-funded primary schools,7,84
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,15-hour entitlement,Maintained nursery and state-funded primary schools,4,71
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,15-hour entitlement,Maintained nursery and state-funded primary schools,0,75
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,15-hour entitlement,Maintained nursery and state-funded primary schools,16,77
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,15-hour entitlement,Maintained nursery and state-funded primary schools,5,54
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,15-hour entitlement,Maintained nursery and state-funded primary schools,6,84
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,15-hour entitlement,Maintained nursery and state-funded primary schools,2,75
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,15-hour entitlement,Maintained nursery and state-funded primary schools,2,60
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,15-hour entitlement,Maintained nursery and state-funded primary schools,15,68
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,15-hour entitlement,Maintained nursery and state-funded primary schools,9,103
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,15-hour entitlement,Maintained nursery and state-funded primary schools,19,87
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,15-hour entitlement,Maintained nursery and state-funded primary schools,1,77
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,15-hour entitlement,Maintained nursery and state-funded primary schools,35,163
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,15-hour entitlement,Maintained nursery and state-funded primary schools,4,79
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,15-hour entitlement,Maintained nursery and state-funded primary schools,9,92
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,15-hour entitlement,Maintained nursery and state-funded primary schools,4,120
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",15-hour entitlement,Maintained nursery and state-funded primary schools,4,72
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,15-hour entitlement,Maintained nursery and state-funded primary schools,6,129
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,15-hour entitlement,Maintained nursery and state-funded primary schools,20,219
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,15-hour entitlement,Maintained nursery and state-funded primary schools,7,46
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,15-hour entitlement,Maintained nursery and state-funded primary schools,1,58
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,15-hour entitlement,Maintained nursery and state-funded primary schools,13,296
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,15-hour entitlement,Maintained nursery and state-funded primary schools,12,88
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,15-hour entitlement,Maintained nursery and state-funded primary schools,25,120
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,15-hour entitlement,Maintained nursery and state-funded primary schools,7,108
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,15-hour entitlement,Maintained nursery and state-funded primary schools,2,49
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,15-hour entitlement,Maintained nursery and state-funded primary schools,8,67
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,15-hour entitlement,Maintained nursery and state-funded primary schools,22,303
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,15-hour entitlement,Maintained nursery and state-funded primary schools,0,73
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,15-hour entitlement,Maintained nursery and state-funded primary schools,2,221
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,15-hour entitlement,Maintained nursery and state-funded primary schools,14,271
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,15-hour entitlement,Maintained nursery and state-funded primary schools,15,246
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,15-hour entitlement,Maintained nursery and state-funded primary schools,17,75
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,15-hour entitlement,Maintained nursery and state-funded primary schools,16,253
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,15-hour entitlement,Maintained nursery and state-funded primary schools,1,17
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,15-hour entitlement,Maintained nursery and state-funded primary schools,35,303
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,15-hour entitlement,Maintained nursery and state-funded primary schools,11,85
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,15-hour entitlement,Maintained nursery and state-funded primary schools,4,79
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",15-hour entitlement,Maintained nursery and state-funded primary schools,8,77
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,15-hour entitlement,Maintained nursery and state-funded primary schools,10,86
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,15-hour entitlement,Maintained nursery and state-funded primary schools,28,122
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,15-hour entitlement,Maintained nursery and state-funded primary schools,4,51
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,15-hour entitlement,Maintained nursery and state-funded primary schools,2,288
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,15-hour entitlement,Maintained nursery and state-funded primary schools,4,73
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,15-hour entitlement,Maintained nursery and state-funded primary schools,12,53
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,15-hour entitlement,Maintained nursery and state-funded primary schools,22,83
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,15-hour entitlement,Maintained nursery and state-funded primary schools,0,179
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,15-hour entitlement,Maintained nursery and state-funded primary schools,14,76
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,15-hour entitlement,Maintained nursery and state-funded primary schools,9,178
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,15-hour entitlement,Maintained nursery and state-funded primary schools,10,56
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,15-hour entitlement,Maintained nursery and state-funded primary schools,15,204
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,15-hour entitlement,Maintained nursery and state-funded primary schools,30,99
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,15-hour entitlement,Maintained nursery and state-funded primary schools,19,406
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,15-hour entitlement,Maintained nursery and state-funded primary schools,22,382
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,15-hour entitlement,Maintained nursery and state-funded primary schools,7,45
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,15-hour entitlement,Maintained nursery and state-funded primary schools,9,312
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,15-hour entitlement,Maintained nursery and state-funded primary schools,1,56
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,15-hour entitlement,Maintained nursery and state-funded primary schools,0,29
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,15-hour entitlement,Maintained nursery and state-funded primary schools,4,248
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,15-hour entitlement,Maintained nursery and state-funded primary schools,3,39
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,15-hour entitlement,Maintained nursery and state-funded primary schools,0,28
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,15-hour entitlement,Maintained nursery and state-funded primary schools,5,49
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E10000002,Buckinghamshire,15-hour entitlement,Maintained nursery and state-funded primary schools,17,161
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,15-hour entitlement,Maintained nursery and state-funded primary schools,22,143
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,15-hour entitlement,Maintained nursery and state-funded primary schools,7,325
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,15-hour entitlement,Maintained nursery and state-funded primary schools,1,40
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,15-hour entitlement,Maintained nursery and state-funded primary schools,12,428
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,15-hour entitlement,Maintained nursery and state-funded primary schools,6,67
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,15-hour entitlement,Maintained nursery and state-funded primary schools,5,81
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,15-hour entitlement,Maintained nursery and state-funded primary schools,10,240
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,15-hour entitlement,Maintained nursery and state-funded primary schools,4,36
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,15-hour entitlement,Maintained nursery and state-funded primary schools,7,42
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,15-hour entitlement,Maintained nursery and state-funded primary schools,7,33
