time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,gender,characteristic,characteristic_type,number_of_pupils,elg_number,elg_percent,gld_number,gld_percent,point_score,average_point_score
201819,Academic year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Total,Ethnicity,Total,1948,1197,61,1230,63,62586,32.1
201819,Academic year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Total,Ethnicity,White,1477,922,62,947,64,47867,32.4
201819,Academic year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Total,Ethnicity,Asian,191,118,62,119,62,6038,31.6
201819,Academic year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Total,Ethnicity,Black,60,44,73,45,75,2020,33.7
201819,Academic year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Total,Ethnicity,Chinese,10,5,50,7,70,343,34.3
201819,Academic year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Total,Ethnicity,Mixed,122,70,57,72,59,3830,31.4
201819,Academic year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Girls,Ethnicity,Total,949,640,67,652,69,31530,33.2
201819,Academic year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Girls,Ethnicity,White,715,501,70,509,71,24067,33.7
201819,Academic year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Girls,Ethnicity,Asian,94,59,63,59,63,3010,32
201819,Academic year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Girls,Ethnicity,Black,33,25,76,26,79,1176,35.6
201819,Academic year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Girls,Ethnicity,Chinese,5,3,60,4,80,175,35
201819,Academic year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Girls,Ethnicity,Mixed,61,34,56,35,57,1942,31.8
201819,Academic year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Boys,Ethnicity,Total,999,557,56,578,58,31056,31.1
201819,Academic year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Boys,Ethnicity,White,762,421,55,438,57,23800,31.2
201819,Academic year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Boys,Ethnicity,Asian,97,59,61,60,62,3028,31.2
201819,Academic year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Boys,Ethnicity,Black,27,19,70,19,70,844,31.3
201819,Academic year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Boys,Ethnicity,Chinese,5,2,40,3,60,168,33.6
201819,Academic year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Boys,Ethnicity,Mixed,61,36,59,37,61,1888,31
201819,Academic year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Total,Ethnicity,Total,3193,2230,70,2247,70,110955,34.7
201819,Academic year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Total,Ethnicity,White,2187,1564,72,1573,72,77224,35.3
201819,Academic year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Total,Ethnicity,Asian,406,269,66,272,67,13450,33.1
201819,Academic year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Total,Ethnicity,Black,139,84,60,87,63,4540,32.7
201819,Academic year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Total,Ethnicity,Chinese,41,36,88,36,88,1594,38.9
201819,Academic year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Total,Ethnicity,Mixed,178,132,74,132,74,6317,35.5
201819,Academic year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Girls,Ethnicity,Total,1563,1183,76,1192,76,55909,35.8
201819,Academic year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Girls,Ethnicity,White,1091,849,78,853,78,39547,36.2
201819,Academic year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Girls,Ethnicity,Asian,197,140,71,141,72,6718,34.1
201819,Academic year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Girls,Ethnicity,Black,70,49,70,51,73,2416,34.5
201819,Academic year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Girls,Ethnicity,Chinese,16,13,81,13,81,605,37.8
201819,Academic year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Girls,Ethnicity,Mixed,75,57,76,57,76,2817,37.6
201819,Academic year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Boys,Ethnicity,Total,1630,1047,64,1055,65,55046,33.8
201819,Academic year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Boys,Ethnicity,White,1096,715,65,720,66,37677,34.4
201819,Academic year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Boys,Ethnicity,Asian,209,129,62,131,63,6732,32.2
201819,Academic year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Boys,Ethnicity,Black,69,35,51,36,52,2124,30.8
201819,Academic year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Boys,Ethnicity,Chinese,25,23,92,23,92,989,39.6
201819,Academic year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Boys,Ethnicity,Mixed,103,75,73,75,73,3500,34
201819,Academic year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Total,Ethnicity,Total,2384,1691,71,1717,72,83555,35
201819,Academic year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Total,Ethnicity,White,2197,1569,71,1592,72,77409,35.2
201819,Academic year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Total,Ethnicity,Asian,52,35,67,37,71,1719,33.1
