time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,lad_code,lad_name,fsm,area_of_learning,number_of_pupils,at_least_expected_number,at_least_expected_percent
201718,Academic year,Local authority,E92000001,England,E12000009,South West,E10000027,Somerset,Total,Communication and Language,5756,4904,85
201718,Academic year,Local authority,E92000001,England,E12000009,South West,E10000027,Somerset,FSM,Communication and Language,870,651,75
201718,Academic year,Local authority,E92000001,England,E12000009,South West,E10000027,Somerset,All other pupils,Communication and Language,4886,4253,87
201718,Academic year,Local authority,E92000001,England,E12000009,South West,E06000025,South Gloucestershire,Total,Communication and Language,3426,2988,87
201718,Academic year,Local authority,E92000001,England,E12000009,South West,E06000025,South Gloucestershire,FSM,Communication and Language,221,162,73
201718,Academic year,Local authority,E92000001,England,E12000009,South West,E06000025,South Gloucestershire,All other pupils,Communication and Language,3205,2826,88
201718,Academic year,Local authority,E92000001,England,E12000009,South West,E06000030,Swindon,Total,Communication and Language,2942,2419,82
201718,Academic year,Local authority,E92000001,England,E12000009,South West,E06000030,Swindon,FSM,Communication and Language,374,272,73
201718,Academic year,Local authority,E92000001,England,E12000009,South West,E06000030,Swindon,All other pupils,Communication and Language,2568,2147,84
201718,Academic year,Local authority,E92000001,England,E12000009,South West,E06000027,Torbay,Total,Communication and Language,1411,1118,79
201718,Academic year,Local authority,E92000001,England,E12000009,South West,E06000027,Torbay,FSM,Communication and Language,271,177,65
201718,Academic year,Local authority,E92000001,England,E12000009,South West,E06000027,Torbay,All other pupils,Communication and Language,1140,941,83
201718,Academic year,Local authority,E92000001,England,E12000009,South West,E06000054,Wiltshire,Total,Communication and Language,5447,4693,86
201718,Academic year,Local authority,E92000001,England,E12000009,South West,E06000054,Wiltshire,FSM,Communication and Language,415,280,67
201718,Academic year,Local authority,E92000001,England,E12000009,South West,E06000054,Wiltshire,All other pupils,Communication and Language,5032,4413,88
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000007,Camden,Total,Communication and Language,1652,1362,82
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000007,Camden,FSM,Communication and Language,373,266,71
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000007,Camden,All other pupils,Communication and Language,1279,1096,86
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000001,City of London,Total,Communication and Language,48,40,83
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000001,City of London,FSM,Communication and Language,0,.,.
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000001,City of London,All other pupils,Communication and Language,48,40,83
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000012,Hackney,Total,Communication and Language,2998,2385,80
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000012,Hackney,FSM,Communication and Language,626,490,78
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000012,Hackney,All other pupils,Communication and Language,2372,1895,80
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000013,Hammersmith and Fulham,Total,Communication and Language,1527,1254,82
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000013,Hammersmith and Fulham,FSM,Communication and Language,296,229,77
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000013,Hammersmith and Fulham,All other pupils,Communication and Language,1231,1025,83
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000014,Haringey,Total,Communication and Language,3020,2534,84
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000014,Haringey,FSM,Communication and Language,435,350,80
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000014,Haringey,All other pupils,Communication and Language,2585,2184,84
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000019,Islington,Total,Communication and Language,2018,1674,83
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000019,Islington,FSM,Communication and Language,552,416,75
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000019,Islington,All other pupils,Communication and Language,1466,1258,86
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000020,Kensington and Chelsea,Total,Communication and Language,1064,856,80
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000020,Kensington and Chelsea,FSM,Communication and Language,182,122,67
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000020,Kensington and Chelsea,All other pupils,Communication and Language,882,734,83
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000022,Lambeth,Total,Communication and Language,3224,2612,81
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000022,Lambeth,FSM,Communication and Language,634,474,75
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000022,Lambeth,All other pupils,Communication and Language,2590,2138,83
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000023,Lewisham,Total,Communication and Language,3738,3194,85
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000023,Lewisham,FSM,Communication and Language,432,336,78
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000023,Lewisham,All other pupils,Communication and Language,3306,2858,86
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000025,Newham,Total,Communication and Language,4855,4000,82
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000025,Newham,FSM,Communication and Language,487,394,81
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000025,Newham,All other pupils,Communication and Language,4368,3606,83
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000028,Southwark,Total,Communication and Language,3404,2805,82
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000028,Southwark,FSM,Communication and Language,659,508,77
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000028,Southwark,All other pupils,Communication and Language,2745,2297,84
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000030,Tower Hamlets,Total,Communication and Language,3430,2686,78
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000030,Tower Hamlets,FSM,Communication and Language,826,610,74
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000030,Tower Hamlets,All other pupils,Communication and Language,2604,2076,80
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000032,Wandsworth,Total,Communication and Language,3166,2686,85
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000032,Wandsworth,FSM,Communication and Language,407,314,77
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000032,Wandsworth,All other pupils,Communication and Language,2759,2372,86
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000033,Westminster,Total,Communication and Language,1417,1128,80
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000033,Westminster,FSM,Communication and Language,241,175,73
201718,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000033,Westminster,All other pupils,Communication and Language,1176,953,81
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000002,Barking and Dagenham,Total,Communication and Language,3641,2917,80
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000002,Barking and Dagenham,FSM,Communication and Language,464,372,80
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000002,Barking and Dagenham,All other pupils,Communication and Language,3177,2545,80
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000003,Barnet,Total,Communication and Language,4408,3750,85
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000003,Barnet,FSM,Communication and Language,548,431,79
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000003,Barnet,All other pupils,Communication and Language,3860,3319,86
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000004,Bexley,Total,Communication and Language,3136,2647,84
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000004,Bexley,FSM,Communication and Language,379,294,78
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000004,Bexley,All other pupils,Communication and Language,2757,2353,85
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000005,Brent,Total,Communication and Language,3757,2962,79
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000005,Brent,FSM,Communication and Language,248,185,75
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000005,Brent,All other pupils,Communication and Language,3509,2777,79
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000006,Bromley,Total,Communication and Language,4046,3508,87
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000006,Bromley,FSM,Communication and Language,346,260,75
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000006,Bromley,All other pupils,Communication and Language,3700,3248,88
201718,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000008,Croydon,Total,Communication and Language,4800,3899,81
